,tweet_id,url
2673,681694085539872773,https://twitter.com/dog_rates/status/681694085539872773/photo/1
2674,681679526984871937,https://twitter.com/dog_rates/status/681679526984871937/photo/1
2675,681654059175129088,https://twitter.com/dog_rates/status/681654059175129088/photo/1
2676,681610798867845120,https://twitter.com/dog_rates/status/681610798867845120/photo/1
2677,681579835668455424,https://twitter.com/dog_rates/status/681579835668455424/photo/1
2678,681523177663676416,https://twitter.com/dog_rates/status/681523177663676416/photo/1
2679,681339448655802368,https://twitter.com/dog_rates/status/681339448655802368/photo/1
2680,681320187870711809,https://twitter.com/dog_rates/status/681320187870711809/photo/1
2681,681302363064414209,https://twitter.com/dog_rates/status/681302363064414209/photo/1
2682,681297372102656000,https://twitter.com/dog_rates/status/681297372102656000/photo/1
2683,681281657291280384,https://twitter.com/dog_rates/status/681281657291280384/photo/1
2684,681261549936340994,https://twitter.com/dog_rates/status/681261549936340994/photo/1
2685,681242418453299201,https://twitter.com/dog_rates/status/681242418453299201/photo/1
2686,681231109724700672,https://twitter.com/dog_rates/status/681231109724700672/photo/1
2687,681193455364796417,https://twitter.com/dog_rates/status/681193455364796417/photo/1
2688,681193455364796417,https://twitter.com/dog_rates/status/681193455364796417/photo/1
2689,680970795137544192,https://twitter.com/dog_rates/status/680970795137544192/photo/1
2690,680959110691590145,https://twitter.com/dog_rates/status/680959110691590145/photo/1
2691,680959110691590145,https://twitter.com/dog_rates/status/680959110691590145/photo/1
2692,680959110691590145,https://twitter.com/dog_rates/status/680959110691590145/photo/1
2693,680940246314430465,https://twitter.com/dog_rates/status/680940246314430465/photo/1
2694,680934982542561280,https://twitter.com/dog_rates/status/680934982542561280/photo/1
2695,680913438424612864,https://twitter.com/dog_rates/status/680913438424612864/photo/1
2696,680889648562991104,https://twitter.com/dog_rates/status/680889648562991104/photo/1
2697,680836378243002368,https://twitter.com/dog_rates/status/680836378243002368/photo/1
2698,680836378243002368,https://twitter.com/dog_rates/status/680836378243002368/photo/1
2699,680836378243002368,https://twitter.com/dog_rates/status/680836378243002368/photo/1
2700,680805554198020098,https://vine.co/v/iAP0Ugzi2PO
2701,680801747103793152,https://twitter.com/dog_rates/status/680801747103793152/photo/1
2702,680798457301471234,https://twitter.com/dog_rates/status/680798457301471234/photo/1
2703,680609293079592961,https://twitter.com/dog_rates/status/680609293079592961/photo/1
2704,680583894916304897,https://twitter.com/dog_rates/status/680583894916304897/photo/1
2705,680583894916304897,https://twitter.com/dog_rates/status/680583894916304897/photo/1
